Image ID,Confidence,Garbage visible?,Barren,Forest,Residential,Water,Other,Other Notes
BASE_4969998493459905994.png,,0,0,0,0,0,,
BASE_5030888610228941372.png,,0,0,0,0,0,,
BASE_5031408622734229412.png,,0,0,0,0,0,,
BASE_5128217155512680992.png,,0,0,0,0,0,,
BASE_5170931372145654531.png,,0,0,0,0,0,,
BASE_5198150724675629130.png,,0,0,0,0,0,,
BASE_5202224716197597026.png,,0,0,0,0,0,,
BASE_5216919802961322059.png,,0,0,0,0,0,,
BASE_5237398764512793191.png,,0,0,0,0,0,,
BASE_5274739502224419437.png,,0,0,0,0,0,,
BASE_5285786814354364823.png,,0,0,0,0,0,,
BASE_5292617272821349290.png,,0,0,0,0,0,,
BASE_5304263352331369219.png,,0,0,0,0,0,,
BASE_5306786959837006682.png,,0,0,0,0,0,,
BASE_5312806766229832616.png,,0,0,0,0,0,,
BASE_5319247441249997415.png,,0,0,0,0,0,,
BASE_5366846852627135235.png,,0,0,0,0,0,,
BASE_538622492931378157.png,,0,0,0,0,0,,
BASE_544264152553969180.png,,0,0,0,0,0,,
BASE_54627853051611444.png,,0,0,0,0,0,,
BASE_5513252586475102048.png,,0,0,0,0,0,,
BASE_5532077894072585773.png,,0,0,0,0,0,,
BASE_5553899491193825901.png,,0,0,0,0,0,,
BASE_558192558889321841.png,,0,0,0,0,0,,
BASE_5599097672358502411.png,,0,0,0,0,0,,
BASE_5624448187648135232.png,,0,0,0,0,0,,
BASE_5634817282761885452.png,,0,0,0,0,0,,
BASE_5639456670323358634.png,,0,0,0,0,0,,
BASE_5702826546396905527.png,,0,0,0,0,0,,
BASE_5703921220523209325.png,,0,0,0,0,0,,
BASE_5719711011605479165.png,,0,0,0,0,0,,
BASE_5755309769244947730.png,,0,0,0,0,0,,
BASE_5825522584235217033.png,,0,0,0,0,0,,
BASE_5867372416410085369.png,,0,0,0,0,0,,
BASE_59081462174868158.png,,0,0,0,0,0,,
BASE_5911176573919604131.png,,0,0,0,0,0,,
BASE_5975582963894641999.png,,0,0,0,0,0,,
BASE_6032992372424606304.png,,0,0,0,0,0,,
BASE_6090578652776860510.png,,0,0,0,0,0,,
BASE_613873939181936263.png,,0,0,0,0,0,,
BASE_6161014527154064301.png,,0,0,0,0,0,,
BASE_6220271249854506547.png,,0,0,0,0,0,,
BASE_624270522101054934.png,,0,0,0,0,0,,
BASE_6324448939393723461.png,,0,0,0,0,0,,
BASE_6332002756164525486.png,,0,0,0,0,0,,
BASE_6337888165694954002.png,,0,0,0,0,0,,
BASE_6347431831541162788.png,,0,0,0,0,0,,
BASE_6436312003199555701.png,,0,0,0,0,0,,
BASE_6479331958636728935.png,,0,0,0,0,0,,
BASE_6543568763131298728.png,,0,0,0,0,0,,
BASE_6546042873631245456.png,,0,0,0,0,0,,
BASE_6572639782146452611.png,,0,0,0,0,0,,
BASE_6612931031732567234.png,,0,0,0,0,0,,
BASE_6653849020771589831.png,,0,0,0,0,0,,
BASE_6664880995021350913.png,,0,0,0,0,0,,
BASE_6720568882683219575.png,,0,0,0,0,0,,
BASE_6749491449288417444.png,,0,0,0,0,0,,
BASE_6750494180478168528.png,,0,0,0,0,0,,
BASE_6782896922261043740.png,,0,0,0,0,0,,
BASE_6832713904526770720.png,,0,0,0,0,0,,
BASE_6847882862679113881.png,,0,0,0,0,0,,
BASE_6856411303122814500.png,,0,0,0,0,0,,
BASE_6925297724265213643.png,,0,0,0,0,0,,
BASE_6927412981843277646.png,,0,0,0,0,0,,
BASE_6970607504850950137.png,,0,0,0,0,0,,
BASE_6993166539448159710.png,,0,0,0,0,0,,
BASE_7008536102446949924.png,,0,0,0,0,0,,
BASE_7064620933005426051.png,,0,0,0,0,0,,
BASE_7111320487615864519.png,,0,0,0,0,0,,
BASE_7167987210632397423.png,,0,0,0,0,0,,
BASE_7236301652895598824.png,,0,0,0,0,0,,
BASE_7255374130958314733.png,,0,0,0,0,0,,
BASE_7260485012413193220.png,,0,0,0,0,0,,
BASE_7349596274057201420.png,,0,0,0,0,0,,
BASE_7370320277062609975.png,,0,0,0,0,0,,
BASE_7414664911936683873.png,,0,0,0,0,0,,
BASE_7416742131826599293.png,,0,0,0,0,0,,
BASE_7416810188096196784.png,,0,0,0,0,0,,
BASE_7485201671319655655.png,,0,0,0,0,0,,
BASE_7510086062276656893.png,,0,0,0,0,0,,
BASE_7545535640715880133.png,,0,0,0,0,0,,
BASE_7619110404895812599.png,,0,0,0,0,0,,
BASE_7627464182740372254.png,,0,0,0,0,0,,
BASE_7706245714675870909.png,,0,0,0,0,0,,
BASE_7754305305474271480.png,,0,0,0,0,0,,
BASE_7779591909301046851.png,,0,0,0,0,0,,
BASE_7802874937482670616.png,,0,0,0,0,0,,
BASE_7834469885480392554.png,,0,0,0,0,0,,
BASE_7891241242902122613.png,,0,0,0,0,0,,
BASE_7909251443333942086.png,,0,0,0,0,0,,
