Image ID,Confidence,Garbage visible?,Barren,Forest,Residential,Water,Other,Other Notes
BASE_-1019330366279707958.png,2,0,0,1,0,0,,
BASE_1081656361361071008.png,2,0,0,1,0,0,,
BASE_-1129179046643188822.png,2,0,1,0,0,0,,
BASE_-1143202194060813244.png,2,0,1,0,0,0,,
BASE_-1147608995208187678.png,2,0,0,1,0,0,,
BASE_-1151251759303973439.png,1,0,1,0,0,0,,
BASE_-1153158015994632030.png,2,0,1,0,0,0,,
BASE_1201017780114774631.png,1,0,0,0,0,0,1,
BASE_-1214333292102927776.png,1,0,0,1,0,0,,
BASE_1234622053668263992.png,0,0,0,1,0,0,,
BASE_1255799706568501953.png,1,0,1,0,0,0,,
BASE_-1256172062062667475.png,2,0,0,1,0,1,,
BASE_1280528971638305845.png,1,0,0,1,0,0,,
BASE_-1304493626398606000.png,2,0,1,0,0,0,,
BASE_-1306810995782171310.png,2,0,0,1,1,0,,
BASE_-1395474575634534174.png,1,0,0,1,1,0,,
BASE_-1400261091565678913.png,2,0,0,1,0,0,,
BASE_1405367483796061098.png,2,0,1,0,0,0,,
BASE_1424208215664687647.png,0,0,0,0,0,0,,landfill might be cut off to the right of image
BASE_-1435243738682058610.png,2,0,0,0,1,0,,
BASE_1450892901089793397.png,2,0,0,1,0,0,,
BASE_1457783558933032777.png,0,0,0,0,0,0,,
BASE_-1464063415529000190.png,1,0,1,0,0,0,,
BASE_1516770000924347352.png,2,0,0,1,0,0,,
BASE_1518081305707583167.png,1,0,1,0,0,0,,
BASE_-1547196076058816734.png,2,0,1,0,0,0,,over-exposed
BASE_-1572766544191707597.png,2,0,0,1,1,0,,center does not cut off landfill
BASE_1579206773582657951.png,2,0,0,1,0,0,,center does not cut off landfill
BASE_1582069632930463253.png,0,0,0,0,0,0,,
BASE_-1627240865323633595.png,2,0,0,1,0,0,,
BASE_1628735412057249848.png,2,0,0,1,0,0,,
BASE_-1658250157428547423.png,1,0,0,1,0,0,,
BASE_-1662429504355886016.png,2,0,0,1,0,0,,
BASE_1668019635851848222.png,2,0,1,0,0,0,,
BASE_-1671076543740826078.png,0,0,0,1,0,0,,
BASE_1701821324505063652.png,,0,0,0,0,0,,completely overexposed
BASE_-1718897717929545516.png,2,0,0,1,0,0,,
BASE_1733536776657561062.png,2,0,1,0,0,0,,
BASE_-1736580093989810039.png,2,0,0,1,0,0,,
BASE_-1742752075981043103.png,2,0,0,1,0,0,,
BASE_1744404749358930076.png,2,0,1,0,0,0,,
BASE_-1770809516439478051.png,2,0,1,0,0,0,,
BASE_-1776012943470379332.png,0,0,0,0,0,0,,
BASE_1865383690552912965.png,2,0,1,0,0,0,,
BASE_-1871888327046890980.png,2,0,0,1,0,0,,
BASE_1871964440884368955.png,1,0,0,0,0,0,1,big cloud
BASE_-1899562314999787216.png,1,0,1,0,0,0,,center does not cut off landfill
BASE_-1992999544699883766.png,1,0,0,1,1,0,,
BASE_-2009605721292150307.png,2,0,0,1,0,0,,
BASE_2010126010111804203.png,2,0,0,1,1,0,,
BASE_2025313720491518657.png,2,0,1,0,0,0,,
BASE_-2025937430571300238.png,2,0,1,0,0,0,,
BASE_-2029653669287255527.png,2,0,1,0,0,0,,
BASE_2037169460453720051.png,1,0,0,1,1,0,,
BASE_2037925462710874341.png,2,0,1,0,0,0,,
BASE_-2071691563936066661.png,2,0,0,1,0,0,,
BASE_-2128862923732027410.png,1,0,0,1,1,0,,center does not cut off landfill
BASE_-2180943117919656642.png,1,0,0,0,0,0,1,
BASE_2202687747642592876.png,1,0,0,1,0,0,,
BASE_-2261971119392504213.png,1,0,1,0,0,0,,
BASE_-2272400213994830459.png,1,0,0,1,0,0,,
BASE_2305541593010345354.png,0,0,0,0,0,0,,landfill might be above image
BASE_-2307777969937857937.png,1,0,0,0,0,0,1,
BASE_2357536920126989905.png,2,0,1,0,0,0,,
BASE_-2359604458946981751.png,1,0,0,1,0,0,,looks like multiple landfills in image
BASE_2372446214020106230.png,2,0,0,0,1,1,,
BASE_2400374085892373741.png,2,0,1,0,1,0,,
BASE_2408658582227496319.png,2,0,0,1,0,0,,
BASE_2425839197020779672.png,2,0,0,1,0,0,,
BASE_2444084482251348498.png,0,0,0,0,0,0,,
BASE_-2456703490350622664.png,0,0,0,0,0,0,,
BASE_-2489961537320067822.png,1,0,1,0,0,0,,
BASE_2496730634793643077.png,2,0,0,1,1,0,,
BASE_2506654254709696197.png,1,0,0,0,1,0,,
BASE_-2507451440483861820.png,2,0,0,1,0,0,,
BASE_-2534224493022403495.png,2,0,1,0,0,0,,
BASE_2540877355374010529.png,2,0,0,1,0,0,,
BASE_-2564387289979784237.png,2,0,1,0,0,0,,
BASE_-2584933744489266529.png,1,0,1,0,0,0,,
BASE_-2634944163959920785.png,2,0,0,0,0,0,1,
BASE_2667536841728358567.png,1,0,0,1,0,0,,
BASE_2684953563973417568.png,0,0,0,0,0,0,,landfill might be to left of image
BASE_-2685035918086856479.png,2,0,1,0,0,0,,
BASE_2709731465332684967.png,2,0,0,1,0,0,,
BASE_2715392370788799560.png,1,0,1,0,0,0,,slightly overexposed
BASE_-2744437354178431219.png,1,0,1,0,0,0,,
BASE_-2783135121931602871.png,1,0,0,1,0,0,,
BASE_2785725204172289820.png,1,0,0,1,0,0,,
BASE_2794807496603775994.png,2,0,0,0,0,0,1,
BASE_2815740292513700700.png,2,0,0,1,0,0,,
BASE_-2825220038718991610.png,2,0,0,1,0,0,,
BASE_2864457259022561291.png,0,0,0,1,1,0,,
BASE_2865685720937752883.png,0,0,0,0,1,0,,
BASE_2866451943167492705.png,0,0,0,1,0,0,,
BASE_2878313540306662453.png,1,0,0,1,0,0,,
BASE_2906277771527610532.png,2,0,0,0,0,0,1,
BASE_-2915513821077567896.png,1,0,0,1,0,0,,
BASE_-2926300169911948607.png,2,0,1,0,0,0,,
BASE_2928563499188590499.png,1,0,0,1,0,0,,
BASE_-2942969260214001436.png,,0,0,0,0,0,,completely overexposed
BASE_-2950340045199650730.png,2,0,1,0,0,0,,
BASE_-2952146078099853790.png,1,0,1,0,0,0,,
BASE_-2977077600740394141.png,2,0,1,0,0,0,,
BASE_2990008364279468336.png,2,0,1,0,1,0,,
BASE_3040742780661524706.png,2,0,0,1,1,0,,
BASE_3054257871261875915.png,1,0,0,0,0,0,1,
BASE_3072923733248538013.png,2,0,0,0,0,0,1,
BASE_3078675367886960870.png,,0,0,0,0,0,,completely overexposed
BASE_-3087139216642688416.png,2,0,0,1,0,0,,
BASE_3098527467071424979.png,2,0,0,0,0,0,1,
BASE_3146358537980768816.png,0,0,0,1,0,0,,
BASE_-3154949472633843949.png,0,0,0,0,0,0,,
BASE_-3157794690455148318.png,2,0,0,1,0,0,,
BASE_-3161144577992639904.png,2,1,0,1,1,0,,
BASE_-3166412190598147959.png,2,0,0,1,0,0,,
BASE_3194518830683386085.png,2,0,1,0,0,0,,
BASE_-3199602928261452563.png,2,0,0,0,0,0,1,
BASE_3219585607060497398.png,2,0,0,1,0,0,,
BASE_3226101372347543764.png,2,0,0,1,0,0,,
BASE_3256159127534287015.png,1,0,0,1,0,0,,
BASE_3258242119263627969.png,2,0,1,0,0,0,,
BASE_3267793017789552400.png,2,0,0,1,0,0,,
BASE_3281645237946566431.png,1,0,1,0,0,0,,
BASE_3288044313510019454.png,1,0,0,0,1,1,,
BASE_-3295446238087845662.png,1,0,0,1,1,0,,center does not cut off landfill
BASE_3319750134532773237.png,1,0,0,1,0,0,,
BASE_-3328174713553992398.png,2,0,0,0,0,0,1,
BASE_3328417278237335231.png,1,0,0,1,1,0,,
BASE_3357240845266822835.png,1,0,0,1,0,0,,
BASE_-3382484950604973498.png,1,0,0,1,0,0,,
BASE_3386422210332698372.png,2,0,0,1,0,0,,
BASE_-3388683185578382099.png,0,0,0,0,0,0,,landfill might be left of image
BASE_3394034027887857801.png,,0,0,0,0,0,,landfill might be above image
BASE_-3395134895139861591.png,2,0,0,1,0,0,,
BASE_3411328135351872979.png,,0,0,0,0,0,,landfill might be below image
BASE_-3427652838998014670.png,2,0,1,0,0,0,,
BASE_3431381989116425285.png,2,0,0,1,0,0,,
BASE_3434341729597399844.png,1,0,0,1,0,0,,
BASE_-3486650588921186405.png,2,0,1,0,0,0,,
BASE_-3509251091695384981.png,2,0,1,0,0,0,,
BASE_3514169041168862536.png,2,0,0,0,0,0,1,
BASE_-3519141824681957860.png,2,0,1,0,0,0,,
BASE_3568683178688244321.png,2,0,0,0,1,0,,
BASE_-3574547453106043843.png,2,0,0,1,1,0,,
BASE_3612407424361662287.png,1,0,0,1,0,0,,
BASE_3632322177251304284.png,2,0,0,1,0,0,,
BASE_-3635178208934575374.png,2,0,1,0,0,0,,
BASE_3663110511984470518.png,1,0,0,1,0,0,,
BASE_-3670883618096405186.png,2,0,0,1,0,0,,
BASE_3683395786143821740.png,2,0,0,1,0,0,,
BASE_3696864177143996164.png,2,0,1,0,1,0,,
BASE_-3708126087743423121.png,1,0,0,1,0,0,,
BASE_3711829935686135646.png,0,0,0,0,0,0,,
BASE_-3718553297663100101.png,,0,0,0,0,0,,landfill might be above image
BASE_3731887816534293251.png,2,0,1,0,0,0,,
BASE_-3741732530237274992.png,,0,0,0,0,0,,completely overexposed
BASE_3743899583126513188.png,2,0,1,0,0,0,,
BASE_-3804024591766937539.png,1,0,0,0,0,0,1,
BASE_-3817114409747579371.png,1,0,0,1,0,0,,
BASE_3852845063122365139.png,2,0,0,0,0,0,1,
BASE_3868623988168389642.png,0,0,0,0,0,0,,
BASE_-3880511911914722003.png,2,0,0,0,0,0,1,
BASE_-3898638201861014052.png,2,0,1,0,0,0,,
BASE_3924593553150882328.png,2,0,0,1,0,0,,
BASE_3930503239763471265.png,2,0,0,0,0,0,1,
BASE_3955024544173212978.png,2,0,0,1,0,1,,
BASE_3960842330793381552.png,1,0,1,0,0,1,,
BASE_3995957388445761441.png,2,0,1,0,0,0,,
BASE_4008174015606448189.png,1,0,0,1,0,0,,
BASE_-4017873415260778654.png,2,0,1,0,0,1,,
BASE_-4022679222830806538.png,2,0,0,1,0,0,,
BASE_-4027322453395031048.png,1,0,1,0,0,0,,center image does not cut off landfill
BASE_-4072855015013230010.png,2,0,0,0,0,0,1,
BASE_4125974966427982684.png,2,0,0,1,0,0,,
BASE_4132658784192676002.png,2,0,1,0,0,0,,
BASE_-4169651967861750103.png,1,0,0,1,1,0,,
BASE_4176265357080421924.png,2,0,1,0,0,0,,
BASE_4177824505643611205.png,1,0,0,1,1,0,,
BASE_-4185891391441991149.png,2,0,1,0,0,0,,center image does not cut off landfill
BASE_-4186609681876818712.png,2,0,1,0,0,0,,
BASE_-4186977783734767390.png,1,0,0,1,0,0,,
BASE_4203995197911324351.png,0,0,0,0,0,0,,
BASE_-4212204205753555338.png,2,0,0,0,0,0,1,
BASE_-4246837924512130068.png,1,0,1,0,0,0,,
BASE_4249277157767781049.png,2,0,0,0,0,0,1,
BASE_4250058027635587385.png,1,0,0,1,0,0,,
BASE_4263950328857590342.png,1,0,0,1,0,0,,
BASE_4306851342483222384.png,1,0,0,1,0,0,,
BASE_-4324376301679720127.png,1,0,0,1,0,0,,
BASE_-4332371333175321702.png,2,0,0,1,0,0,,
BASE_-4345140576273229897.png,2,0,0,1,0,0,,
BASE_-4393414829452425602.png,2,0,0,1,0,0,,
BASE_4397220724495871838.png,2,0,1,0,0,0,,
BASE_-4400775626425660909.png,2,0,1,0,0,0,,
BASE_-4407417441610218911.png,1,0,0,1,0,0,,
BASE_-4419707142465564514.png,0,0,1,0,1,0,,looks like landfill in middle of city but not sure where
BASE_-4459055164551774774.png,1,0,0,1,0,0,,
BASE_-4471468899332004316.png,2,0,0,0,0,0,1,
BASE_4474004910328335688.png,1,0,0,1,0,0,,
BASE_-4482654213622513282.png,,0,0,0,0,0,,landfill might be left of image
BASE_-4522381501474063446.png,1,0,1,0,0,0,,
BASE_4528092700296327562.png,2,0,0,1,0,0,,
BASE_-4534150008958336807.png,2,0,1,0,0,0,,
BASE_4539646370069656088.png,2,0,0,1,0,0,,center does not cut off image
BASE_4562057598819408903.png,1,0,0,1,0,0,,center does not cut off image
BASE_-4576317665900511932.png,2,0,0,1,0,0,,
BASE_4591722862951645333.png,2,0,0,0,0,1,1,
BASE_4611155504534929867.png,1,0,0,1,0,0,,
BASE_4619418511960979686.png,2,0,0,1,0,0,,
BASE_4621373009229717974.png,2,0,0,1,0,1,,
BASE_4624331040503523183.png,2,0,0,1,0,1,,
BASE_-4648557109538702817.png,,0,0,0,1,0,,looks like landfill in middle of city but not sure where
BASE_-4675886451040024959.png,2,0,0,1,0,0,,
BASE_4685801289545157633.png,2,0,1,0,0,0,,
BASE_-4689678841154283361.png,2,0,0,0,0,0,1,
BASE_-4690791617092212881.png,2,0,0,0,1,1,,
BASE_4691592790935415507.png,2,0,0,1,0,0,,
BASE_4697440913762138279.png,1,0,0,1,0,0,,
BASE_4701417603396156219.png,2,0,0,1,0,1,,
BASE_4709154658331594416.png,0,0,0,0,0,0,,
BASE_-4712821069855180714.png,2,0,1,0,0,0,,
BASE_4736366243419421499.png,1,0,0,0,1,0,1,
BASE_4748269750241307866.png,2,0,1,0,0,0,,
BASE_-4749488042281862625.png,1,1,0,0,1,0,,
BASE_4786599831812661543.png,2,0,0,1,0,0,,
BASE_-4800540777014107996.png,2,0,0,0,0,0,1,
BASE_4803331619303386974.png,1,0,1,0,0,0,,
BASE_-4862343278483211189.png,1,0,0,0,0,0,1,
BASE_4875301980566167943.png,1,0,1,0,0,0,,center does not cut off landfill
BASE_-4889249847101343966.png,1,0,0,0,0,0,1,
BASE_-4889326372280985098.png,2,0,0,1,0,1,,
BASE_4963648316846621196.png,2,0,0,1,0,0,,
BASE_5019105607689252987.png,1,0,1,0,0,0,,landfill appears to be huge
BASE_5040180127330524109.png,1,0,1,0,0,0,,
BASE_5108983689249747984.png,2,0,1,0,0,0,,
BASE_5136362715388700979.png,1,0,1,0,1,0,,
BASE_-5145951208450268956.png,2,0,0,1,0,0,,
BASE_-5178179101348443791.png,1,0,0,0,0,0,1,
BASE_5196514467839145741.png,2,0,1,0,0,0,,
BASE_-5201624016761464390.png,1,0,0,0,0,0,,overexposed
BASE_-5251906377693241889.png,2,0,0,1,0,0,,
BASE_5258166989106677110.png,2,0,1,0,0,0,,
BASE_5266525420060134360.png,2,0,0,1,0,0,,
BASE_-5296245450915234116.png,1,0,1,0,1,0,,
BASE_-5334006405322504664.png,1,0,1,0,0,0,,
BASE_5348516258409739650.png,2,0,1,0,0,0,,
BASE_-5352856038839988381.png,1,0,1,0,0,0,,
BASE_5353619556729363606.png,0,0,0,0,0,0,,
BASE_-5363180098853726724.png,2,0,0,1,0,0,,some clouds
BASE_-5365071952734051211.png,2,0,0,1,0,0,,
BASE_5416938918952305263.png,1,0,0,0,0,0,1,
BASE_-5419477420708934180.png,2,0,0,0,0,0,1,
BASE_-5455199238703037190.png,2,0,0,0,0,0,1,
BASE_-5455536295014692543.png,2,0,0,1,0,0,,
BASE_5478498452877798637.png,1,0,0,1,0,0,,
BASE_-5505118674873203071.png,2,0,0,1,0,0,,
BASE_5510275266425204176.png,2,0,0,1,1,0,,
BASE_-5540171860573531008.png,2,0,0,1,1,0,,
BASE_-5541701525954242070.png,2,0,0,1,0,0,,
BASE_-5547041518630807645.png,2,0,0,0,0,0,1,
BASE_5584614407609203064.png,1,0,0,1,0,0,,
BASE_5586455761188936772.png,1,0,0,0,0,0,1,
BASE_5611107531379247568.png,1,0,0,0,1,0,,
BASE_5611846970027293444.png,2,0,1,0,1,0,,
BASE_-5618187133653007527.png,2,0,1,0,0,1,,
BASE_5629221208268021439.png,2,1,0,1,0,0,,
BASE_-5695072059280645023.png,1,0,1,0,0,0,,
BASE_-5711978228085313224.png,2,0,1,0,0,0,,
BASE_-5716878158281745013.png,2,0,0,0,0,1,0,
BASE_-5717966089829056295.png,1,0,0,0,0,0,1,
BASE_5738094130806958141.png,2,1,1,0,1,0,,
BASE_-5754221422146465730.png,2,0,0,1,1,0,,
BASE_-5768361949915351927.png,1,0,1,0,0,0,,
BASE_-5792284617588449059.png,2,0,0,0,0,0,1,
BASE_-5805800951494655128.png,,0,0,0,0,0,,landfill might be right of image
BASE_5817431004751360355.png,2,0,1,0,0,0,,
BASE_-5840807324983169581.png,2,0,0,0,0,0,1,
BASE_5853514409148556377.png,2,0,0,1,1,0,,
BASE_-5873011722486420243.png,0,0,0,0,0,0,,
BASE_5888148417261491491.png,1,0,1,0,0,0,,
BASE_5913417062707641272.png,2,0,0,0,0,0,1,
BASE_5939054127116073191.png,1,0,1,0,0,0,,
BASE_5995180525163533835.png,2,0,0,1,1,0,,a little cloudy
BASE_6004916060074139271.png,1,0,0,0,1,0,,
BASE_-6021226177121459582.png,2,0,1,0,0,0,,
BASE_-6023443925761988382.png,1,0,0,1,0,0,,
BASE_6036229802408478337.png,2,0,0,0,0,0,1,
BASE_6041578924852544097.png,1,1,0,0,0,0,,
BASE_-6043937946449584067.png,1,0,0,1,0,0,,
BASE_6065277593953493904.png,1,0,1,0,0,0,,multiple landfills in one image
BASE_-6086050869005749566.png,,0,0,0,0,0,,landfill might be right of image
BASE_6103653423633104572.png,1,0,1,0,0,0,,
BASE_-6132408995638602407.png,2,0,0,1,0,0,,
BASE_6137998461494011574.png,2,0,0,0,0,0,1,
BASE_-6143028467226061022.png,2,0,1,0,0,0,,
BASE_6143486914860280656.png,1,0,0,1,0,0,,
BASE_-6191840681168538614.png,1,0,0,1,0,0,,
BASE_6219436661958734858.png,2,0,1,0,0,0,,center does not cut off landfill
BASE_-6228718391479657156.png,2,0,0,1,0,0,,
BASE_-6232766571446199705.png,,0,0,0,0,0,,landfill might be right of image
BASE_-6314862278016408194.png,2,0,1,0,0,0,,
BASE_-6342974296187216825.png,1,0,0,0,1,0,,
BASE_6360673635931349220.png,2,0,0,0,0,0,1,
BASE_-6379198262135337983.png,2,0,1,0,0,0,,
BASE_6420222094222671855.png,2,0,0,1,0,1,,
BASE_-6424142230147481593.png,2,0,0,1,0,0,,
BASE_-6497913974578280791.png,1,0,0,1,0,0,,
BASE_6509920719769503023.png,2,0,0,0,0,0,1,
BASE_6513080701086412053.png,0,0,0,0,0,1,,
BASE_-6516108178547755812.png,1,0,0,0,0,0,1,
BASE_-6522599918025505418.png,1,0,0,0,0,0,1,
BASE_6552569107758598465.png,2,0,0,0,0,0,1,center does not cut off landfill
BASE_6591469007946258488.png,2,0,0,1,0,0,,
BASE_-6620930868954831949.png,2,0,0,1,0,0,,
BASE_6631221233842245168.png,2,0,0,1,0,0,,
BASE_-6641784150868969305.png,1,0,0,1,0,0,,
BASE_-6684123487562777130.png,1,0,0,1,0,0,,
BASE_6696601627095770983.png,2,0,1,0,0,0,,multiple landfills in image
BASE_-6702071088798329285.png,,0,0,0,0,0,,covered in clouds
BASE_6706255552313190784.png,1,0,0,1,0,0,,
BASE_6711726467322756171.png,2,0,0,1,0,0,,
BASE_-6715546273108964126.png,2,0,1,0,0,0,,
BASE_6717740308978792824.png,0,0,0,0,0,0,,
BASE_6724866730586755330.png,2,0,1,0,0,0,,
BASE_-6734135233800835632.png,2,0,1,0,0,0,,multiple landfills in image
BASE_6734696743752282229.png,0,0,0,0,0,0,,looks like landfill in middle of city but not sure where
BASE_-6751558605944249255.png,2,0,1,0,0,0,,
BASE_6782715619742564975.png,0,0,0,0,0,1,,looks like landfill in middle of city but not sure where
BASE_6809855240177859498.png,2,0,1,0,0,0,,
BASE_6872223243250395841.png,,0,0,0,0,0,,landfill might be left of image
BASE_-6882456181113193812.png,2,0,0,0,0,0,1,
BASE_6898555917147369320.png,2,0,1,0,0,0,,
BASE_6936540491312247877.png,2,0,0,1,0,0,,
BASE_6937111472639651219.png,1,0,0,1,0,0,,
BASE_6953195106580300008.png,2,0,0,1,0,0,,
BASE_6968593480715586965.png,2,0,1,0,0,0,,
BASE_-6972829996488324322.png,1,0,0,1,0,0,,
BASE_6977866807815379885.png,1,0,0,0,0,0,1,landfill looks potentially huge
BASE_6980623833733839556.png,2,0,0,1,0,0,,
BASE_6989692162842987027.png,1,0,1,0,0,0,,
BASE_6992414086821648234.png,1,0,0,1,0,0,,
BASE_7007514041440672900.png,1,0,0,1,1,0,,
BASE_-7018006791232476461.png,2,0,0,1,1,0,,
BASE_7022693896902456686.png,2,0,0,0,0,0,1,
BASE_-7036324740205479705.png,1,0,1,0,0,0,,
BASE_7043494971787209011.png,0,0,0,0,0,0,,looks like landfill in middle of city but not sure where
BASE_7050115991682354499.png,2,0,1,0,1,0,,overexposed
BASE_-7056861316478966090.png,2,0,0,0,0,0,1,center does not cut off landfill
BASE_-7126041221896639251.png,2,0,0,1,0,0,,
BASE_7141827199284714709.png,2,0,0,0,0,0,1,
BASE_-7152539865340836747.png,1,0,0,1,0,0,,
BASE_7199355125846569125.png,1,0,0,0,0,0,1,
BASE_7213129116976770594.png,2,0,1,0,0,0,,
BASE_-7221980890030557430.png,1,0,1,0,1,0,,
BASE_7277055426737831370.png,1,0,0,1,0,0,,
BASE_-7299493014678330986.png,2,0,1,0,0,0,,
BASE_-7319373530613916604.png,2,0,1,0,0,0,,
BASE_-7336907231654663469.png,2,0,0,1,0,1,,
BASE_7359640458810409504.png,1,0,0,0,0,0,1,
BASE_7362446438493259457.png,,0,0,0,0,0,,completely overexposed
BASE_7366143087777171034.png,,0,0,0,0,0,,landfill might be right of image
BASE_-7400300643960607198.png,2,0,0,0,0,0,1,
BASE_-7404235947033460665.png,2,0,1,0,0,0,,
BASE_-7408243366739007447.png,2,0,1,0,0,0,,center does not cut off landfill
BASE_7420687856745604331.png,1,0,0,1,0,0,,
BASE_7433454719650866724.png,2,0,1,0,0,0,,
BASE_7435776404088714626.png,2,0,0,0,0,0,1,
BASE_-7446118371587241186.png,2,0,0,1,0,0,,
BASE_7452463030085010031.png,2,1,0,1,1,0,,
BASE_7461730634084484964.png,2,0,1,0,0,0,,
BASE_7464471721370322934.png,1,0,0,0,1,1,,center does not cut off landfill
BASE_7503419336547324752.png,1,1,0,0,1,0,,
BASE_-7556468250619129379.png,1,0,0,0,1,0,1,
BASE_7558249079549078947.png,2,0,0,1,0,0,,
BASE_-7562651022318121032.png,2,0,1,0,1,0,,
BASE_7600372315170852773.png,1,0,0,0,0,0,1,
BASE_-7608281536498765200.png,2,0,0,0,1,0,,
BASE_7630637591603047432.png,2,0,0,0,0,0,1,
BASE_-7632119865908190428.png,2,0,0,1,0,0,,
BASE_-7637352191441100331.png,2,0,0,0,0,0,1,
BASE_7641708935054917733.png,2,0,1,0,0,0,,
BASE_-7690247751813924063.png,2,1,1,0,1,0,,
BASE_-7693130528925471195.png,0,0,0,0,0,0,,
BASE_7697393491068218376.png,2,0,0,0,0,0,1,
BASE_7729924288932701520.png,2,0,1,0,1,0,,
BASE_7733709508459996004.png,2,0,0,0,0,0,1,
BASE_-7758347649647504051.png,2,0,0,1,0,0,,
BASE_7760918179076507243.png,1,0,1,0,0,0,,
BASE_-7769405984041124164.png,2,0,1,0,0,0,,
BASE_7770761335280060880.png,2,0,1,0,0,0,,
BASE_7775445078569495789.png,1,0,0,1,0,0,,
BASE_7779555396713850362.png,2,0,1,0,1,0,,
BASE_7780634403349908165.png,2,0,1,0,0,0,,
BASE_-7799898516469994427.png,2,0,1,0,0,0,,
BASE_-7822653850506234368.png,,0,0,0,0,0,,completely overexposed
BASE_-7825560129055021097.png,0,0,0,0,0,0,,
BASE_-7856514152663433003.png,2,0,0,1,0,0,,
BASE_-7882161903519692582.png,2,0,0,1,0,0,,
BASE_7894584171964762102.png,1,0,0,0,0,1,,
BASE_-7937544710501655994.png,1,0,0,1,0,0,,
BASE_-7949447216828309443.png,1,0,0,0,1,0,,
BASE_8010768818690205381.png,1,0,0,0,1,0,,
BASE_8030197106097252582.png,2,0,0,1,0,0,,
BASE_8037656643434135701.png,1,0,0,0,0,0,1,
BASE_-8038692317374121046.png,2,0,1,0,1,0,,
BASE_-8052274056523717791.png,1,0,1,0,1,0,,potentially huge landfill
BASE_-8088992410317671079.png,2,0,0,1,0,0,,
BASE_8093815499182348344.png,2,0,0,1,0,0,,
BASE_-8098345109489042848.png,1,0,0,1,1,0,,
BASE_-8109159948519655830.png,,0,0,0,0,0,,completeley overexposed
